athleteId,schoolYear,sport,grade,nRaces,best800,best1500,best3000,best5000,bestAny
10584102,2020,xc,10,11,,,746.6,1234.8,746.6
10584102,2021,xc,11,5,,,,1296.5,1296.5
10584102,2022,xc,12,9,,,,1221.9,1221.9
10584103,2022,xc,11,9,,,886.6,1498.1,886.6
10584103,2023,xc,12,6,,,862.8,1455.5,862.8
10589614,2020,xc,9,11,,,767.8,1248.8,767.8
10589614,2021,xc,10,1,,,,1495.2,1495.2
10589614,2022,xc,11,10,,,754.2,1259.8,754.2
10589614,2023,xc,12,8,,,,1299.1,1299.1
10589619,2020,xc,9,9,,,724.5,1209.2,724.5
10589619,2021,xc,10,1,,,,1413,1413
10589619,2021,tfo,10,1,,294.95,,,294.95
10589619,2022,xc,11,9,,,,1077,1077
10589619,2022,tfo,11,3,130.827,265.383,580.14,,130.827
10589619,2023,xc,12,9,,,,1023.3,1023.3
10589619,2023,tfo,12,3,131.259,259.834,584.307,,131.259
10589620,2020,xc,9,10,,,920,1487.6,920
10589620,2021,xc,10,4,,,886.5,1579.5,886.5
10589620,2021,tfo,10,2,179.82,368.44,,,179.82
10589620,2022,xc,11,10,,,871.4,1396.2,871.4
10589620,2022,tfo,11,2,164.039,324.906,,,164.039
10589620,2023,xc,12,9,,,703.7,1208.7,703.7
10589620,2023,tfo,12,3,158.382,312.486,676.439,,158.382
10595253,2017,xc,12,4,,,,1262.9,1262.9
10614844,2020,xc,9,8,,,780.4,1372.8,780.4
10614844,2022,xc,11,8,,,,1230.1,1230.1
10614844,2022,tfo,11,3,143.535,288.615,655.339,,143.535
10614844,2023,xc,12,8,,,,1129.9,1129.9
10614844,2023,tfo,12,6,137.637,285.447,607.712,,13.54
10626431,2018,tfo,9,1,,,,,14.02
10626431,2019,tfo,10,1,,,,,12.64
10922548,2016,xc,10,4,,,,1284.7,1284.7
10922548,2016,tfo,10,2,142.72,,,,59.8
10922548,2017,tfo,11,4,,,,,12.49
10922548,2018,tfo,12,3,,,,,12.14
11094529,2017,tfo,9,2,,,,,12.16
11094529,2018,tfo,10,2,,,,,11.9
11094529,2019,tfo,11,3,,,,,11.78
11094552,2017,tfo,9,2,,,,,13.63
11094558,2017,tfo,9,3,157.1,,,,27.47
11094558,2018,tfo,10,2,,,,,13.04
11094569,2018,tfo,10,1,,,,,12.95
11094627,2017,tfo,12,2,,,,,13.35
11094643,2017,tfo,9,1,,,,,13.5
11098774,2017,tfo,9,1,,357.3,,,357.3
11098774,2018,xc,10,8,,,,1284,1284
11098774,2019,xc,11,10,,,,1266.5,1204.6
11098774,2019,tfo,11,3,159.76,328.41,725.3,,159.76
11098774,2020,xc,12,9,,,761,1298.1,761
11098779,2017,tfo,11,3,,,,,14.12
11098779,2018,tfo,12,2,,,,,14.18
11098783,2017,tfo,9,3,149.62,308.5,692.99,,149.62
11098783,2018,xc,10,7,,,,1244,1244
11098783,2018,tfo,10,2,151.86,329.92,,,151.86
11098783,2019,xc,11,10,,,,1207,1165.9
11098783,2019,tfo,11,2,152.72,323.58,,,152.72
11098783,2020,xc,12,11,,,747.7,1228.7,747.7
11098792,2017,tfo,9,3,160.9,314.92,668.13,,160.9
11098792,2018,xc,10,9,,,,1128,1128
11098792,2018,tfo,10,3,146.8,295.9,623.05,,146.8
11098792,2019,xc,11,11,,,,1093,1070.9
11098792,2019,tfo,11,3,149.5,285.95,605.88,,149.5
11098792,2020,xc,12,10,,,634.2,1068.6,634.2
11098794,2017,tfo,9,2,,,,,14.33
11098794,2018,tfo,10,1,,,,,13.99
11098794,2019,tfo,11,1,,,,,13.88
11098801,2017,tfo,9,1,,,,,15.54
11098804,2017,tfo,12,1,,,,,14.1
11098808,2018,xc,10,9,,,,1322,1322
11098808,2018,tfo,10,3,158.99,325.2,742.28,,158.99
11098808,2019,xc,11,10,,,,1292.1,1250.7
11098808,2019,tfo,11,3,159.21,327.18,716.42,,159.21
11098808,2020,xc,12,10,,,730.5,1240.8,730.5
11098813,2017,tfo,10,2,,,,,14.77
11098813,2018,tfo,11,2,,,,,14.35
11098813,2019,tfo,12,2,,,,,14.05
11116507,2017,tfo,9,2,,393.2,933.63,,393.2
11116507,2018,tfo,10,1,,,,,16.62
11116510,2017,tfo,9,3,146.68,294.35,638.5,,146.68
11135813,2017,tfo,9,2,,,,,13.43
11135813,2018,tfo,10,1,,,,,12.86
11135813,2019,tfo,11,1,,304.83,,,304.83
11135829,2017,tfo,9,2,,,,,12.82
11135831,2017,tfo,9,2,,,,,16.56
11135831,2018,tfo,10,1,,,,,16.41
11135840,2017,tfo,9,3,151.72,293,627.17,,151.72
11135840,2018,tfo,10,3,148.85,291.45,623.89,,148.85
11135840,2019,tfo,11,2,,314.58,671.54,,314.58
11135840,2020,xc,12,2,,,,1238.3,1238.3
11135842,2017,tfo,9,3,,348.3,794.12,,71.01
11135842,2018,tfo,10,3,179.46,,,,14.81
11135844,2017,tfo,9,2,,,,,14.31
11135847,2017,tfo,9,3,195.8,419.7,932.29,,195.8
11135872,2017,tfo,11,2,,,,,13.01
11135872,2018,tfo,12,3,,,,,12.57
11135875,2017,tfo,10,2,,,,,14.15
11135875,2018,tfo,11,2,,,,,13.54
11135882,2017,tfo,10,1,,320.4,,,320.4
11135992,2017,tfo,11,2,,,,,12.32
11234230,2017,tfo,9,3,,,,,11.78
11234230,2018,tfo,10,2,,,,,11.73
11234230,2019,tfo,11,2,,,,,12.04
11237468,2017,tfo,9,2,,,,,14.14
11237468,2018,tfo,10,2,,,,,13.87
11240613,2017,tfo,10,3,,,,,11.9
11241252,2017,tfo,10,2,,,,,12.36
11241252,2018,tfo,11,2,,,,,12.05
11241254,2017,tfo,10,2,,,,,13.89
11241257,2017,tfo,12,1,,,,,14
11287542,2017,tfo,9,1,,,,,16.02
11449875,2020,xc,9,9,,,828.5,1386.8,828.5
11449886,2019,tfo,9,2,,,,,14.59
11449892,2019,tfo,9,1,,,,,14.35
11449905,2020,xc,9,10,,,794.2,1341.2,794.2
11449927,2021,tfo,10,1,,,,,14.37
11449932,2020,xc,9,6,,,729.6,1268.6,729.6
11449932,2021,xc,10,4,,,797.5,1304,797.5
11449932,2021,tfo,10,2,146.74,300.36,,,146.74
11449932,2022,xc,11,5,,,,1287.4,1287.4
11449932,2022,tfo,11,2,154.766,,,,62.71
11449932,2023,tfo,12,2,153.657,325.4,,,153.657
11466304,2024,tfo,9,2,,,,,14.086
11466304,2025,tfo,10,2,,,,,13.817
11466304,2026,tfo,11,1,,,,,13.722
11652315,2017,tfo,9,2,147.62,321.8,,,147.62
11652315,2018,tfo,10,2,153.77,299.32,,,153.77
11678616,2019,xc,9,8,,,,1119.8,1055.7
11678616,2019,tfo,9,3,139.96,280.5,621.77,,139.96
11678616,2020,xc,10,11,,,602.7,1034.4,602.7
11678616,2021,tfo,11,1,123.11,,,,123.11
11678616,2022,xc,12,6,,,,985.7,985.7
11678616,2022,tfo,12,3,114.404,247.015,,,53.34
11776245,2018,tfo,9,2,,,,,25.91
11776245,2019,tfo,10,4,,,,,11.81
12052074,2016,tfo,9,5,,,,,21.74
12052074,2017,tfo,10,5,,,,,13.78
12052074,2018,tfo,11,3,,,,,13.24
12052074,2019,tfo,12,4,,,,,13.31
12172514,2018,xc,10,8,,,,1116.1,1116.1
12172514,2018,tfo,10,2,133.98,279.3,,,133.98
12172514,2019,xc,11,9,,,703.8,1118.9,703.8
12172514,2019,tfo,11,2,138.8,288.65,,,138.8
12172516,2018,xc,10,7,,,,1143.4,1143.4
12172517,2018,xc,11,9,,,1051,1457.4,1051
12172517,2018,tfo,11,2,,,,,18.85
12172517,2019,xc,12,7,,,1072,1251,1072
12172517,2019,tfo,12,2,,,,,16.94
12172519,2018,xc,9,9,,,706.1,1137.3,706.1
12172519,2018,tfo,9,2,130.78,286.95,,,130.78
12172519,2019,xc,10,8,,,,1076,1055.9
12172519,2019,tfo,10,1,130.24,,,,130.24
12172519,2020,xc,11,9,,,619.1,1056.6,619.1
12172519,2020,tfo,11,2,130,,,,57.14
12172519,2021,xc,12,4,,,,1190.6,1190.6
12172519,2021,tfo,12,1,132.43,,,,132.43
12172521,2018,xc,9,6,,,814.4,1225.9,814.4
12172521,2018,tfo,9,2,,,,,13.4
12172521,2019,xc,10,9,,,764,1129.2,764
12172521,2019,tfo,10,3,146.1,337.48,,,12.84
12172521,2020,xc,11,10,,,696.8,1106.1,696.8
12172521,2021,xc,12,3,,,681.8,1179.9,681.8
12172521,2021,tfo,12,3,128.04,284.11,,,12.63
12172523,2018,xc,9,9,,,695.3,1080.8,695.3
12172523,2018,tfo,9,3,147.99,289.3,613.6,,147.99
12172523,2019,xc,10,9,,,,1072.9,1061.7
12172523,2019,tfo,10,1,142.65,,,,142.65
12172523,2020,xc,11,9,,,647.1,1076.1,647.1
12181926,2018,xc,12,7,,,1149,2034.8,1149
12181930,2018,xc,11,8,,,914,1558,914
12181930,2019,xc,12,7,,,,1461,1461
12181931,2018,xc,9,9,,,,1281.6,1281.6
12181931,2018,tfo,9,1,,,,,68.41
12181931,2019,xc,10,9,,,,1245.1,1192.9
12181931,2019,tfo,10,3,159.17,,,,66.65
12181931,2020,xc,11,11,,,730.5,1216.4,730.5
12181934,2018,xc,9,9,,,1180,2091.2,1180
12181936,2018,xc,9,1,,,,1260.2,1260.2
12181936,2018,tfo,9,2,,295.37,639.1,,295.37
12181936,2019,xc,10,10,,,,1134,1088.3
12181936,2019,tfo,10,3,145.97,294.34,639.51,,145.97
12181936,2020,xc,11,10,,,715.3,1163.2,715.3
12181937,2018,xc,9,8,,,1017,1715,1017
12181937,2019,xc,10,5,,,936,1637.4,936
12181939,2018,xc,10,9,,,,1330.8,1330.8
12181939,2019,xc,11,7,,,,1366.9,1366.9
12181939,2020,xc,12,8,,,,1373.2,1373.2
12336568,2021,tfo,9,3,,,,,14.46
12336568,2022,tfo,10,2,,,,,13.74
12336576,2022,xc,10,3,,,1011.3,2030.8,1011.3
12336576,2024,xc,12,1,,,967.9,,967.9
12336578,2021,xc,11,2,,,,1443,1443
12336581,2019,xc,9,9,,,,1175,1129.1
12336581,2019,tfo,9,1,152.56,,,,152.56
12336581,2020,xc,10,9,,,,1140.9,1140.9
12336581,2021,xc,11,5,,,,1261.9,1261.9
12336581,2021,tfo,11,3,152.45,306.14,658.02,,152.45
12336581,2022,xc,12,10,,,698.6,1153.6,698.6
12336581,2022,tfo,12,4,151.3,289.979,612.535,,151.3
12343221,2021,xc,9,2,,,893.8,,893.8
12343221,2022,xc,10,7,,,936.7,1302.9,936.7
12343221,2022,tfo,10,2,169.934,357.4,,,169.934
12343221,2023,tfo,11,1,149.734,,,,149.734
12343221,2024,xc,12,6,,,,1299.44,1299.44
12496504,2015,xc,9,9,,,,989,989
12496504,2015,tfo,9,4,126.57,253.8,546.15,,58.4
12496504,2016,xc,10,10,,,,955.3,955.3
12496504,2016,tfo,10,3,,246.1,524.21,,246.1
12496504,2017,xc,11,11,,,,922.7,922.7
12496504,2017,tfo,11,3,121.44,241.7,519.54,,121.44
12496504,2018,xc,12,11,,,,934.4,934.4
12496504,2018,tfo,12,3,,249.38,554.38,,249.38
12939301,2018,tfo,9,2,,,,,13.17
12939315,2018,tfo,9,2,,,,,13.72
12939318,2018,xc,9,9,,,788,1287.1,788
12939318,2020,xc,11,5,,,,1160,1160
12939322,2018,xc,9,9,,,697.9,1137.6,697.9
12939322,2018,tfo,9,3,136.9,286.96,637.54,,136.9
12939322,2019,xc,10,9,,,,1105.7,1043.8
12939322,2019,tfo,10,4,133.08,277.64,605,,59
12939322,2020,xc,11,10,,,626.4,1065.4,626.4
12939322,2021,xc,12,5,,,,1035.6,1035.6
12939322,2021,tfo,12,3,126.57,262.87,578.17,,126.57
12939323,2018,tfo,9,2,,,,,12.8
12939323,2019,tfo,10,1,,,,,12.56
12939327,2018,tfo,9,3,147.66,285.1,614.2,,147.66
12939327,2019,tfo,10,2,,,,,13.57
12939329,2018,tfo,9,2,,295.55,636.88,,295.55
12939329,2019,xc,10,9,,,,1060,1019.5
12939329,2019,tfo,10,2,,293.79,639.57,,293.79
12939329,2020,xc,11,10,,,661,1069,661
12939329,2021,xc,12,4,,,,1221.4,1221.4
12939329,2021,tfo,12,3,152.89,294.5,648.95,,152.89
12939331,2018,tfo,9,2,,,,,13.74
12939359,2018,tfo,9,1,,,,,14.5
12939360,2018,tfo,9,2,,,,,16.68
12939380,2018,xc,9,10,,,,1226.3,1226.3
12939380,2018,tfo,9,2,,335.86,701.1,,335.86
12939380,2019,xc,10,9,,,,1245.1,1203.6
12939380,2019,tfo,10,2,,330.33,702.29,,330.33
12939380,2020,xc,11,11,,,737.4,1285.6,737.4
12939380,2021,xc,12,5,,,,1366.2,1366.2
12939380,2021,tfo,12,2,,356.41,748.14,,356.41
12939386,2018,tfo,9,3,,,,,14.16
12939386,2019,tfo,10,3,,,,,28.62
12939386,2021,tfo,12,2,,,,,14.88
12939388,2018,xc,9,9,,,,1290,1290
12939388,2018,tfo,9,2,,330.62,699.5,,330.62
12939388,2019,xc,10,9,,,,1206,1158.5
12939388,2019,tfo,10,2,,324.43,702.21,,324.43
12939388,2020,xc,11,12,,,707.8,1183.7,707.8
12939388,2021,xc,12,5,,,,1316.1,1316.1
12939388,2021,tfo,12,3,175.87,335.51,714.89,,175.87
12939389,2018,tfo,9,2,,,,,16.35
12939396,2018,tfo,9,2,,,,,15.41
12939448,2018,tfo,9,1,,,,,13.89
12939448,2019,tfo,10,1,,,,,13.44
12939470,2018,tfo,9,2,,,,,15.02
12939479,2018,tfo,9,2,,,,,30.16
12939479,2019,tfo,10,1,,,,,68.45
12939479,2021,tfo,12,2,,,,,14.48
12939488,2019,tfo,10,3,,,,,14.76
12939509,2018,tfo,9,1,,,,,13.66
12939509,2019,tfo,10,1,,,,,13.63
12939547,2018,tfo,10,1,,,,,15.71
12939612,2018,tfo,11,2,,,,,16.65
12955688,2016,tfo,10,4,,,,,8.34
12957980,2018,tfo,9,2,167.21,354.3,,,167.21
12957980,2019,xc,10,3,,,,1375,1375
12958041,2018,tfo,9,2,142.75,297.69,,,142.75
12958041,2019,xc,10,4,,,,1171.3,1171.3
12958041,2019,tfo,10,2,,293.77,643.6,,293.77
12958041,2020,xc,11,6,,,684.4,1154,684.4
12978025,2018,tfo,9,2,,,,,15.42
12978036,2018,tfo,9,2,,,,,14.57
12978036,2019,xc,10,8,,,,1264,1264
12978036,2019,tfo,10,3,162.66,332.29,,,76.5
12978036,2020,xc,11,9,,,715.2,1217.2,715.2
12978036,2021,xc,12,5,,,,1130.5,1130.5
12978036,2021,tfo,12,3,159.1,301.49,625.25,,159.1
12978379,2018,tfo,12,1,,,,,16.83
12978542,2018,tfo,9,1,,,,,14.5
12978891,2018,tfo,12,2,,,,,13.31
12978915,2019,tfo,11,2,,,,,31.54
12978919,2018,tfo,10,2,,,,,12.45
12978944,2018,tfo,9,1,,,,,15.98
12979188,2018,tfo,10,1,,,,,12.85
12979189,2018,tfo,9,2,,,,,15.28
12979198,2018,tfo,9,1,,,,,13.02
12979198,2019,tfo,10,1,,,,,12.8
12979265,2018,tfo,9,2,,,,,13.88
12979269,2018,tfo,9,1,,,,,15.95
12979312,2018,tfo,11,1,,,,,12.77
12979318,2018,tfo,11,1,,,,,11.95
12979378,2018,tfo,9,2,,,,,13.02
12979490,2018,tfo,12,3,,,,,12.93
12979492,2018,tfo,10,2,,,,,14.37
12979494,2018,tfo,9,2,,,,,13.16
12979494,2019,tfo,10,1,,,,,13.3
12979496,2018,tfo,9,2,,,,,13.35
12979496,2019,tfo,10,1,,,,,26.18
13005056,2018,tfo,9,1,,,,,12.87
13005056,2019,tfo,10,1,,,,,12.63
13005078,2018,tfo,9,1,,,,,13.59
13005078,2019,tfo,10,1,,,,,13.17
13010224,2018,tfo,9,2,,,,,14.5
13010224,2019,tfo,10,3,158.4,332.9,723.94,,158.4
13016110,2018,tfo,9,2,,,,,14.18
13016110,2019,tfo,10,1,,,,,15.54
13018568,2018,tfo,9,2,,,,,13.49
13028237,2021,tfo,11,2,,,,,13.88
13028237,2022,tfo,12,2,,,,,13.94
13028266,2019,tfo,9,3,,,,,11.99
13028266,2021,tfo,11,2,,,,,11.98
13028266,2022,tfo,12,1,,,,,11.54
13028268,2019,tfo,9,1,,,,,13.15
13028273,2021,xc,10,1,,,949.1,,949.1
13028282,2019,tfo,9,2,,,,,11.73
13113835,2018,tfo,9,3,,,,,12.68
13113835,2019,tfo,10,1,,,,,11.84
13169165,2019,tfo,9,1,,,,,13.34
13169165,2021,tfo,11,2,,,,,12.15
13169165,2022,tfo,12,2,,,,,11.94
13170440,2018,tfo,10,2,,,,,12.29
13228199,2026,tfo,9,1,,,,,14.238
13238259,2018,tfo,12,1,,,,,15.64
13263509,2019,tfo,9,2,,,,,14.04
13263509,2021,tfo,11,2,,,,,14.01
13263509,2022,tfo,12,2,,,,,14.05
13862266,2018,tfo,10,2,,,,,12.16
13862266,2019,tfo,11,1,,,,,11.65
13933996,2019,xc,9,2,,,798.8,,798.8
13933996,2021,xc,11,2,,,773,1462.7,773
13933996,2021,tfo,11,2,141.21,,,,58.14
13934006,2019,xc,10,7,,,,1078,1044.6
13934006,2019,tfo,10,4,,,,,11.95
13934007,2019,xc,10,9,,,919.6,1500.2,919.6
13934007,2019,tfo,10,2,175.25,367.02,,,175.25
13934007,2020,xc,11,9,,,806,1407.6,806
13934007,2021,xc,12,4,,,,1374.6,1374.6
13934007,2021,tfo,12,3,182.35,349.12,760.78,,182.35
14039039,2019,xc,10,6,,,802.7,1373.7,802.7
14039039,2020,xc,11,1,,,917.5,,917.5
14039040,2019,xc,9,8,,,909.3,1463.7,909.3
14039042,2019,xc,9,8,,,,1447,1384.7
14039042,2020,xc,10,10,,,796.7,1359.5,796.7
14039042,2021,tfo,11,1,,351.35,,,351.35
14039042,2022,xc,12,6,,,834,1413,834
14039042,2022,tfo,12,1,,366.56,,,366.56
14039207,2019,xc,11,3,,,993,1857.5,993
14039207,2019,tfo,11,1,,,,,17.44
14039273,2019,xc,9,7,,,955.5,1609.8,955.5
14039311,2019,xc,12,6,,,,1338.8,1287.4
14039311,2019,tfo,12,1,167.74,,,,167.74
14039378,2019,xc,11,3,,,988.5,1923.7,988.5
14081507,2019,xc,10,2,,,946,,946
14122628,2022,xc,9,8,,,902.8,1441.5,902.8
14122628,2022,tfo,9,3,184.79,365.417,810.051,,184.79
14122628,2023,xc,10,9,,,795.7,1369.7,795.7
14122628,2023,tfo,10,3,177.509,351.022,758.608,,177.509
14122628,2024,xc,11,4,,,,1325.5,1325.5
14122628,2024,tfo,11,2,,342.572,719.91,,342.572
14122628,2025,xc,12,5,,,741.47,1328.8,741.47
14122628,2025,tfo,12,1,,340.12,,,340.12
14122637,2022,xc,9,10,,,710.1,1093.2,710.1
14122637,2022,tfo,9,3,144.6,286.681,616.52,,144.6
14122637,2023,xc,10,8,,,673.4,1085.8,673.4
14122637,2023,tfo,10,3,137.577,273.361,584.832,,137.577
14122637,2024,xc,11,5,,,,1105.27,1105.27
14122637,2024,tfo,11,2,,270.86,592.518,,270.86
14122637,2025,xc,12,6,,,595.11,1046.72,595.11
14122638,2022,xc,9,9,,,731.9,1130.9,731.9
14122641,2022,xc,9,8,,,853.6,1340,853.6
14122641,2022,tfo,9,1,159.091,,,,159.091
14122641,2023,xc,10,8,,,771.9,1277.9,771.9
14122647,2021,tfo,9,2,,,,,28.01
14378002,2018,tfo,11,3,,,,,13.79
14378002,2019,tfo,12,4,,,,,13.73
14378003,2018,tfo,10,2,,,,,11.7
14378003,2019,tfo,11,2,,,,,11.23
14378128,2018,tfo,10,1,,,,,12.63
14378128,2019,tfo,11,1,,,,,62.2
14500729,2020,xc,9,10,,,702.6,1214.1,702.6
14500729,2021,xc,10,2,,,798.6,,798.6
14500729,2022,xc,11,3,,,,1457.6,1457.6
14500729,2023,xc,12,5,,,,1469.4,1469.4
14684104,2019,tfo,9,2,,,,,14.14
14684110,2019,tfo,9,2,,,,,27.15
14684112,2019,tfo,9,2,,,,,12.54
14684112,2021,tfo,11,1,,,,,12.9
14684118,2019,tfo,9,2,,,,,12.05
14684149,2019,tfo,9,2,,,,,12.11
14684330,2019,tfo,9,3,,,,,12.01
14684330,2022,tfo,12,2,,,,,11.98
14684354,2019,tfo,9,2,,,,,12.64
14684357,2019,tfo,9,1,,,,,14.22
14684439,2019,tfo,9,2,,,,,14.49
14684446,2019,tfo,9,2,,,,,15.02
14684446,2021,tfo,11,1,,,,,16.88
14684448,2019,tfo,9,2,,,,,14.74
14684460,2019,tfo,9,2,,,,,13.24
14687974,2019,tfo,9,2,,,,,19.03
14757882,2019,tfo,9,2,,,,,14.02
14759081,2019,tfo,9,1,,,,,16.8
14850539,2019,tfo,10,1,,,,,13.02
14852574,2019,tfo,11,2,,,,,12.85
14852872,2019,tfo,9,1,185.74,,,,185.74
14852873,2019,tfo,10,3,159.43,324.67,723.77,,159.43
14855248,2019,tfo,10,2,,,,,12.7
14855248,2021,tfo,12,2,,,,,12.54
14872199,2019,tfo,10,3,,,,,14.84
14876517,2019,tfo,11,1,,,,,12.84
14902734,2019,tfo,10,1,,,,,12.24
14902742,2019,tfo,10,2,,,,,14.92
14907061,2019,tfo,10,2,,,,,13.06
14944780,2019,tfo,10,2,,,,,12.58
14945890,2019,tfo,9,1,,,,,20.94
14957132,2022,xc,9,8,,,978.1,1489.2,978.1
14957132,2022,tfo,9,3,186.122,372.03,808.843,,186.122
14957132,2023,xc,10,7,,,926.2,1475.6,926.2
14957132,2023,tfo,10,1,,,,,15.177
14957149,2021,tfo,9,2,,,,,15.35
14957178,2021,tfo,9,1,,,,,13.31
14957178,2022,tfo,10,1,,,,,12.94
14957180,2021,xc,9,4,,,737.4,1241,737.4
14957180,2021,tfo,9,3,142.59,291.56,658.68,,142.59
14957180,2022,xc,10,11,,,654,1070.5,654
14957180,2022,tfo,10,2,,282.773,595.32,,282.773
14957180,2023,xc,11,9,,,602,1017,602
14957180,2023,tfo,11,5,133.562,261.283,574.688,,133.562
14957180,2024,xc,12,7,,,,1013.9,1013.9
14957180,2024,tfo,12,2,,271.569,591.114,,271.569
14957893,2019,tfo,10,1,,,,,61.16
14958189,2019,tfo,11,2,,,,,13.34
14958535,2019,tfo,10,3,156.27,326.1,716.62,,156.27
14958604,2019,tfo,9,2,,,,,13.54
14958604,2022,tfo,12,2,,,,,12.24
14959519,2019,tfo,10,2,,,,,15.48
14972544,2019,tfo,10,1,,,,,13.14
15070673,2019,tfo,10,2,,,,,13.64
15070679,2019,tfo,10,1,,,,,17.24
15071223,2019,tfo,12,2,,,,,12.94
15073140,2019,tfo,11,1,,,,,15.21
15189577,2025,tfo,9,3,126.71,,,,12.214
15189577,2026,tfo,10,2,,,,,11.534
15737472,2020,xc,10,9,,,677.3,1142.8,677.3
15737472,2021,xc,11,4,,,,1270.5,1270.5
15737472,2021,tfo,11,1,146.86,,,,146.86
15737472,2022,xc,12,10,,,725.4,1186.5,725.4
15737473,2020,xc,9,7,,,892,1473.7,892
15760712,2020,xc,9,6,,,986.6,1568.1,986.6
15760724,2020,xc,9,10,,,852.3,1439.7,852.3
15760724,2021,xc,10,4,,,896,1489,896
15760724,2021,tfo,10,2,166.97,373.61,,,166.97
15760724,2022,xc,11,7,,,,1357,1357
15760724,2022,tfo,11,3,160.081,333.981,,,67.57
15760724,2023,xc,12,8,,,805.3,1291.5,805.3
15760724,2023,tfo,12,2,161.577,339.145,,,161.577
15791838,2020,xc,9,10,,,740.3,1222.7,740.3
15799940,2020,xc,9,7,,,797.2,1301,797.2
15799943,2020,xc,9,7,,,959.9,1524.8,959.9
15799943,2021,xc,10,3,,,887.2,1626,887.2
15799943,2022,xc,11,8,,,889,1416.7,889
15799943,2023,xc,12,2,,,,1523.4,1523.4
15844639,2020,xc,9,7,,,1180.8,1817.6,1180.8
15927062,2020,xc,10,8,,,917.5,1462.4,917.5
15936686,2023,tfo,9,1,,,,,30.736
15936694,2023,xc,9,5,,,1047.2,1649.2,1047.2
15936694,2024,xc,10,8,,,927.5,1606.32,927.5
15936694,2025,xc,11,4,,,1086.11,1819.4,1086.11
15936694,2026,xc,12,4,,,1064.02,1867.35,1064.02
16254542,2021,tfo,11,2,,,,,11.7
16254542,2022,tfo,12,2,,,,,22.71
16278177,2016,tfo,9,1,,,,,10.44
16296541,2018,tfo,11,2,,,,,10.87
16296541,2019,tfo,12,4,,,,,10.56
16352146,2018,tfo,11,2,,,,,11.03
16352146,2019,tfo,12,2,,,,,10.69
16799221,2021,xc,11,3,,,699.7,1230,699.7
16799221,2021,tfo,11,2,135.11,283.8,,,135.11
16812249,2017,tfo,9,1,,,,,70.8
16812249,2019,tfo,11,1,,,,,63.2
17514324,2021,tfo,10,2,,,,,12.32
17514324,2022,tfo,11,2,,,,,11.44
17514324,2023,tfo,12,2,,,,,11.26
17562144,2017,tfo,9,3,125.45,,,,52.03
17562144,2018,xc,10,9,,,,1066,1066
17562144,2018,tfo,10,4,123.27,,,,11.93
17562144,2019,xc,11,9,,,,1071.6,992.2
17562144,2019,tfo,11,3,,,,,23.19
17562144,2020,xc,12,10,,,648.9,1066.6,648.9
17637007,2021,xc,9,4,,,951.2,1732.8,951.2
17637007,2021,tfo,9,2,202.28,404.44,,,202.28
17637007,2022,xc,10,9,,,,1583.3,1583.3
17637007,2022,tfo,10,3,183.58,385.965,878.09,,183.58
17637007,2023,xc,11,9,,,823.9,1399.9,823.9
17637007,2023,tfo,11,1,176.89,,,,176.89
17637007,2024,xc,12,9,,,,1423.84,1423.84
17637007,2024,tfo,12,3,170.58,344.77,770.077,,170.58
17655998,2021,xc,10,2,,,920.2,1675.3,920.2
17656002,2021,xc,9,4,,,790.7,1304,790.7
17656002,2021,tfo,9,2,152.24,307.43,,,152.24
17656002,2022,xc,10,8,,,,1124.7,1124.7
17656002,2022,tfo,10,3,142.27,286.404,626.5,,142.27
17656002,2023,xc,11,9,,,697.5,1093.2,697.5
17656002,2023,tfo,11,3,145.119,280.007,608.094,,145.119
17656002,2024,xc,12,9,,,,1032.8,1032.8
17656002,2024,tfo,12,6,136.222,274.573,613.579,,12.724
18033932,2021,tfo,9,1,,,,,16.46
18034983,2021,tfo,10,2,,,,,13
18035975,2021,tfo,10,1,,,,,57.64
18044159,2021,tfo,9,1,,,,,15.21
18048771,2019,tfo,10,1,,,,,13.33
18151232,2021,tfo,11,2,,,,,12.06
18151232,2022,tfo,12,2,,,,,11.24
18165806,2021,tfo,10,1,,,,,26.32
18165806,2022,tfo,11,2,,,,,12.14
18246233,2021,tfo,9,2,,,,,12.35
18246233,2022,tfo,10,2,,,,,12.031
18246233,2023,tfo,11,2,,,,,11.654
18725781,2021,tfo,9,2,,,,,11.5
18725781,2022,tfo,10,1,,,,,11.608
18725781,2023,tfo,11,1,,,,,11.567
18725781,2024,tfo,12,2,,,,,11.29
18848591,2022,xc,9,9,,,767.2,1206.3,767.2
18848591,2022,tfo,9,3,141.34,301.539,677.011,,141.34
18848591,2023,xc,10,8,,,673.5,1148.2,673.5
18848591,2023,tfo,10,2,142.716,301.04,,,142.716
18848591,2024,xc,11,6,,,,1244.7,1244.7
18848591,2025,xc,12,4,,,760.27,1275,760.27
18848591,2025,tfo,12,1,141.383,,,,141.383
18848596,2022,xc,9,7,,,,1131.7,1131.7
18848596,2022,tfo,9,3,139.3,273.013,585.687,,139.3
18848596,2023,xc,10,8,,,,1029.3,1029.3
18848596,2023,tfo,10,3,134.992,263.215,565.673,,134.992
18848596,2024,xc,11,8,,,,974.4,974.4
18848596,2024,tfo,11,3,118.693,253.253,539.397,,118.693
18848596,2025,xc,12,4,,,,965.3,965.3
18848596,2025,tfo,12,1,123.422,,,,123.422
